id,merchant_id,dba_name,partner_branch_number,status,status_category,current_processor,created_at,updated_at,tenant_id
2712,LEAD-D118ILRE,NAVARRO CONSTRUCTION SOLUTIONS LLC,4505,Application Declined,Underwriting,,2025-11-01 19:44:10.546155,2025-11-01 19:44:10.546155,1
2713,LEAD-K5I5VTDZ,Myakka Pines Golf Club,4020,Inaccurate Info/Duplicate Entry,Dead End,,2025-11-01 19:44:10.72845,2025-11-01 19:44:10.72845,1
2714,LEAD-ZT9M04RP,The Disc Golf Dojo,1509,Called LVM,Qualifying,,2025-11-01 19:44:10.818904,2025-11-01 19:44:10.818904,1
2715,LEAD-BA2P4BGT,AIDET ELIAS,1405,Future Follow Up,Not Yet Interested,,2025-11-01 19:44:11.000585,2025-11-01 19:44:11.000585,1
2716,LEAD-FLE6ON6X,austin Brothers Garage,,Visit In Person,Qualifying,,2025-11-01 19:44:11.093495,2025-11-01 19:44:11.093495,1
2717,LEAD-YB11VJ9H,Conway MedCare Pharmacy,,Visit In Person,Qualifying,,2025-11-01 19:44:11.184323,2025-11-01 19:44:11.184323,1
2718,LEAD-30MJRDXL,American Home Pharmacy,,Visit In Person,Qualifying,,2025-11-01 19:44:11.276099,2025-11-01 19:44:11.276099,1
2719,LEAD-4B94TC0H,LA BODEGA ARKANSAS LLC,1110,Buried - No Reason Specified,Dead End,,2025-11-01 19:44:11.367504,2025-11-01 19:44:11.367504,1
2720,LEAD-UD55J154,J P CAR WASH AUTO DETAILING LLC,1110,Future Follow Up,Not Yet Interested,,2025-11-01 19:44:11.55427,2025-11-01 19:44:11.55427,1
2721,LEAD-59EEU9FJ,Salty Girls Island Cafe LLC,4018,Phone Followup,Qualifying,,2025-11-01 19:44:11.648203,2025-11-01 19:44:11.648203,1
2722,LEAD-LI93QZWA,ROADMASTER INC,1120,Buried - No Reason Specified,Dead End,,2025-11-01 19:44:11.741986,2025-11-01 19:44:11.741986,1
2723,LEAD-WPRZMC09,NAILS & SPA JUNCTION LLC,4501,Buried - Zero Chance For Deal,Dead End,,2025-11-01 19:44:11.832682,2025-11-01 19:44:11.832682,1
2724,LEAD-485THB2X,South Of The Center Inc,4018,Buried - No Reason Specified,Dead End,,2025-11-01 19:44:11.925346,2025-11-01 19:44:11.925346,1
2725,LEAD-JNBNPY4L,BIG HEART CHILDREN FOUNDATION INC,4606,Buried - No Reason Specified,Dead End,,2025-11-01 19:44:12.017424,2025-11-01 19:44:12.017424,1
2726,LEAD-9DHGWN2T,South Of The Center Inc,4018,Difficult To Reach,Not Yet Interested,,2025-11-01 19:44:12.114522,2025-11-01 19:44:12.114522,1
2727,LEAD-O4Z001TY,PLANT CITY DOLPHIN YOUTH FOOTBALL AND CHEERLEADING,4510,Volume Too Low,Dead End,,2025-11-01 19:44:12.207443,2025-11-01 19:44:12.207443,1
2728,LEAD-Y330G4GJ,PREMIER PROCESS SERVICE INC,4705,Buried - Zero Chance For Deal,Dead End,,2025-11-01 19:44:12.388544,2025-11-01 19:44:12.388544,1
2729,LEAD-DOE7B1RT,BURNT STORE GAS & FOOD LLC,4017,Suspicious,Dead End,,2025-11-01 19:44:12.478972,2025-11-01 19:44:12.478972,1
2730,LEAD-M6O2EF4T,LA Ainger  Middle School PTO Inc.,4020,Volume Too Low,Dead End,,2025-11-01 19:44:12.680584,2025-11-01 19:44:12.680584,1
2731,LEAD-736LQTNC,Florida Boyz Tree Stomperz LLC,4505,Buried - Zero Chance For Deal,Dead End,,2025-11-01 19:44:12.956612,2025-11-01 19:44:12.956612,1
2732,LEAD-AHX5D4DD,SSKK Group LLC,4705,Buried - Zero Chance For Deal,Dead End,,2025-11-01 19:44:13.048632,2025-11-01 19:44:13.048632,1
2733,LEAD-1NBS7D24,backroad custom cabinets and furniture,1122,Buried - No Reason Specified,Dead End,,2025-11-01 19:44:13.138833,2025-11-01 19:44:13.138833,1
2734,LEAD-D1902UPL,CENTECH SERVICES INC,1007,Future Follow Up,Not Yet Interested,,2025-11-01 19:44:13.229119,2025-11-01 19:44:13.229119,1
2735,LEAD-HNYV44JH,White Marlin LLC,4212,Promised to Send Statement,Qualifying,,2025-11-01 19:44:13.320496,2025-11-01 19:44:13.320496,1
2736,LEAD-W7JHFUYL,Longboards island grille LLC DBA Krazyfish Grille,4212,Promised to Send Statement,Qualifying,,2025-11-01 19:44:13.411388,2025-11-01 19:44:13.411388,1
2737,LEAD-ZP52Z66M,Florida Slim Guys LLC,4212,Promised to Send Statement,Qualifying,,2025-11-01 19:44:13.504549,2025-11-01 19:44:13.504549,1
2738,LEAD-02X6TQ4N,The Cape Smokehouse LLC,4212,Promised to Send Statement,Qualifying,,2025-11-01 19:44:13.595186,2025-11-01 19:44:13.595186,1
2739,LEAD-3N35UMR3,Forgotten Coast Restaurant Group LLC,4212,Promised to Send Statement,Qualifying,,2025-11-01 19:44:13.685131,2025-11-01 19:44:13.685131,1
2740,LEAD-JQNWUZ5G,J & J Electric of Central Florida Inc.,4508,Buried - Zero Chance For Deal,Dead End,,2025-11-01 19:44:13.865189,2025-11-01 19:44:13.865189,1
2741,LEAD-1T89OLG8,Yacht Carpenter Services,4601,Buried - No Reason Specified,Dead End,,2025-11-01 19:44:13.957523,2025-11-01 19:44:13.957523,1
2742,LEAD-CIPNEUCI,RK WOODWORKING LLC,1123,Family Member Handles,Not Yet Interested,,2025-11-01 19:44:14.048925,2025-11-01 19:44:14.048925,1
2743,LEAD-O45WIR01,Kearney Moving and Storage,4715,Buried - Zero Chance For Deal,Dead End,,2025-11-01 19:44:14.23213,2025-11-01 19:44:14.23213,1
2744,LEAD-ZIH41E8P,LINZCOTT IMAGES LLC,1101,Buried - No Reason Specified,Dead End,,2025-11-01 19:44:14.322941,2025-11-01 19:44:14.322941,1
2745,LEAD-ORK3PA6M,Ashley Downs Property Owners Association,1201,Future Follow Up,Not Yet Interested,,2025-11-01 19:44:14.416798,2025-11-01 19:44:14.416798,1
2746,LEAD-3ME5R888,BREEZE MEDIA GROUP INC,1122,Suspicious,Dead End,,2025-11-01 19:44:14.5077,2025-11-01 19:44:14.5077,1
2747,LEAD-8DFPOOC4,STARLINKS TV INC,1122,Suspicious,Dead End,,2025-11-01 19:44:14.598815,2025-11-01 19:44:14.598815,1
2748,LEAD-SM4I7ER9,Pro Dent & Collision,,Phone Followup,Qualifying,,2025-11-01 19:44:14.782051,2025-11-01 19:44:14.782051,1
2749,LEAD-HA15X2VH,H & K CUSTOM SERVICE INC,1122,Buried - No Reason Specified,Dead End,,2025-11-01 19:44:14.872105,2025-11-01 19:44:14.872105,1
2750,LEAD-PUV20BZ2,Srita's Pho & Thai Food,1509,Pitched Decision Maker,Deal Status,,2025-11-01 19:44:14.961324,2025-11-01 19:44:14.961324,1
2751,LEAD-ZEDH6NXB,Kang Investment Group LLC,1212,Future Follow Up,Not Yet Interested,,2025-11-01 19:44:15.050586,2025-11-01 19:44:15.050586,1
2752,LEAD-O116XFV3,ANCHOR ROOFING COMPANY,1117,Went With Competitor,Not Yet Interested,,2025-11-01 19:44:15.140881,2025-11-01 19:44:15.140881,1
2753,LEAD-LPYFX8IA,S & R building & electrical,1120,Future Follow Up,Not Yet Interested,,2025-11-01 19:44:15.322812,2025-11-01 19:44:15.322812,1
2754,LEAD-14EVM0JY,"DBA HYDRO-LAWN, LLC",1110,Buried - No Reason Specified,Dead End,,2025-11-01 19:44:15.505673,2025-11-01 19:44:15.505673,1
2755,LEAD-0X71WV8U,WELD PRO SERVICES LLC,1120,Buried - No Reason Specified,Dead End,,2025-11-01 19:44:15.688706,2025-11-01 19:44:15.688706,1
2756,LEAD-UVPBBWRX,PEREZ 6992 TRUST LLC,4605,Buried - No Reason Specified,Dead End,,2025-11-01 19:44:15.779841,2025-11-01 19:44:15.779841,1
2757,LEAD-Z6YZL43J,Sunset Parties by Dawn LLC,4507,Phone Followup,Qualifying,,2025-11-01 19:44:15.869265,2025-11-01 19:44:15.869265,1
2758,LEAD-C92AIJ5Z,KEYS YARD MAINTENANCE & HANDYMAN,4005,Future Follow Up,Not Yet Interested,,2025-11-01 19:44:15.959462,2025-11-01 19:44:15.959462,1
2759,LEAD-G93PMQSG,Ed's Service Center,1402,Proposal Completed,Deal Status,,2025-11-01 19:44:16.050569,2025-11-01 19:44:16.050569,1
2760,LEAD-KL40DU08,Lisa's fireworks llc,1120,Future Follow Up,Not Yet Interested,,2025-11-01 19:44:16.14148,2025-11-01 19:44:16.14148,1
2761,LEAD-BE5HVD5R,Judy Lynch Photography,4013,Difficult To Reach,Not Yet Interested,,2025-11-01 19:44:16.232138,2025-11-01 19:44:16.232138,1
2762,LEAD-WYJ54N6O,Grappone Automotive group,,Brand New,Qualifying,,2025-11-01 19:44:16.322637,2025-11-01 19:44:16.322637,1
2763,LEAD-DD8RJYBA,Topo Athletic,,Buried - No Reason Specified,Dead End,Cybersource,2025-11-01 19:44:16.415655,2025-11-01 19:44:16.415655,1
2764,LEAD-OPJ1SOHU,JAIVIR BUSINESS INC,4225,Future Follow Up,Not Yet Interested,,2025-11-01 19:44:16.689229,2025-11-01 19:44:16.689229,1
2765,LEAD-6W7EMNVX,Joseph Puglia Campaign Sheriff for Hernando County,4507,Going Out Of Business,Dead End,,2025-11-01 19:44:16.871343,2025-11-01 19:44:16.871343,1
2766,LEAD-0MJI6N8C,Crawl Space Fixers,,Future Follow Up,Not Yet Interested,,2025-11-01 19:44:17.321752,2025-11-01 19:44:17.321752,1
2767,LEAD-GIYAXB4N,The Pest Detective,,Future Follow Up,Not Yet Interested,,2025-11-01 19:44:17.411609,2025-11-01 19:44:17.411609,1
2768,LEAD-1M126ES9,Strain Photography,,Future Follow Up,Not Yet Interested,,2025-11-01 19:44:17.503549,2025-11-01 19:44:17.503549,1
2769,LEAD-IYJUMSG1,Razorback Pizza,,Future Follow Up,Not Yet Interested,,2025-11-01 19:44:17.595562,2025-11-01 19:44:17.595562,1
2770,LEAD-ZNDSK537,m & m alvarez cleaning services llc,1122,Inaccurate Info/Duplicate Entry,Dead End,,2025-11-01 19:44:17.960445,2025-11-01 19:44:17.960445,1
2771,LEAD-RYZ6HUT6,THE SPLASH HAUS INC,4014,Brand New,Qualifying,,2025-11-01 19:44:18.050234,2025-11-01 19:44:18.050234,1
2772,LEAD-M6YE6VZQ,MEDVIEW LEGAL NURSE CONSULTANTS LLC,4402,Buried - Zero Chance For Deal,Dead End,,2025-11-01 19:44:18.140383,2025-11-01 19:44:18.140383,1
2773,LEAD-O3N6MVO6,HKCP Holdings LLC d/b/a SignZoo,4715,Difficult To Reach,Not Yet Interested,,2025-11-01 19:44:18.230188,2025-11-01 19:44:18.230188,1
2774,LEAD-ILVCM1UE,MAHANT 555 LLC,4109,Difficult To Reach,Not Yet Interested,,2025-11-01 19:44:19.331898,2025-11-01 19:44:19.331898,1
2775,LEAD-DRIHXY8U,KP HOSPITALITY DBA SOUTH OF PHILLY,4235,Phone Followup,Qualifying,,2025-11-01 19:44:19.42338,2025-11-01 19:44:19.42338,1
2776,LEAD-3JUA54CM,Bondipure.com,4614,Buried - No Reason Specified,Dead End,,2025-11-01 19:44:19.517616,2025-11-01 19:44:19.517616,1
2777,LEAD-UU6DIJ9W,PARKS FOUNDATION OF BROWARD COUNTY INC,4613,Buried - Zero Chance For Deal,Dead End,,2025-11-01 19:44:19.608102,2025-11-01 19:44:19.608102,1
2778,LEAD-UGFNPOJQ,Cave Rods L.L.C,1409,Future Follow Up,Not Yet Interested,,2025-11-01 19:44:19.698895,2025-11-01 19:44:19.698895,1
2779,LEAD-L5UH2ZMC,Rotonda Lakes conserv assoc,4020,Buried - Zero Chance For Deal,Dead End,,2025-11-01 19:44:19.884166,2025-11-01 19:44:19.884166,1
2780,LEAD-5FPCBLVU,"IFIXX, LLC",4205,Went With Competitor,Not Yet Interested,,2025-11-01 19:44:19.984468,2025-11-01 19:44:19.984468,1
2781,LEAD-CZ73FJ8N,JUDY LYNCH PORTRAITS LLC,4013,Brand New,Qualifying,,2025-11-01 19:44:20.076958,2025-11-01 19:44:20.076958,1
2782,LEAD-LW5H6RZM,ELITE AUTO GROUP,1112,Buried - No Reason Specified,Dead End,,2025-11-01 19:44:20.16722,2025-11-01 19:44:20.16722,1
2783,LEAD-XM23LI5Z,BACH CHIROPRACTIC AND ACUPUNCTURE LLC,4706,Went With Competitor,Not Yet Interested,,2025-11-01 19:44:20.258141,2025-11-01 19:44:20.258141,1
2784,LEAD-U18RAHMQ,Tobacco Haven - Tuckerman,1309,Duplicate Account,Merchant Cancelled,,2025-11-01 19:44:20.620888,2025-11-01 19:44:20.620888,1
2785,LEAD-BJBWZNKR,Tobacco Haven - Heber Springs,1309,Duplicate Account,Merchant Cancelled,,2025-11-01 19:44:20.712295,2025-11-01 19:44:20.712295,1
2786,LEAD-V5U4K46F,Tobacco Haven - Cave City,1309,Duplicate Account,Merchant Cancelled,,2025-11-01 19:44:20.802988,2025-11-01 19:44:20.802988,1
2787,LEAD-9TFDN9W6,Frankburg Vintage LLC,4018,Brand New,Qualifying,,2025-11-01 19:44:20.894731,2025-11-01 19:44:20.894731,1
2788,LEAD-MIE2XW7C,DISCOUNTS AND CLOSEOUTS INC,1109,Future Follow Up,Not Yet Interested,,2025-11-01 19:44:21.079675,2025-11-01 19:44:21.079675,1
2789,LEAD-A19YOUAH,A&S,1110,Buried - No Reason Specified,Dead End,,2025-11-01 19:44:21.169448,2025-11-01 19:44:21.169448,1
2790,LEAD-AWBXQZMD,"HANDYMAN WE DO IT ALL, LLC",4706,Shopped Us Back,Not Yet Interested,,2025-11-01 19:44:21.259374,2025-11-01 19:44:21.259374,1
2791,LEAD-PSIKWGDO,HAYDEE INC,4606,Buried - No Reason Specified,Dead End,,2025-11-01 19:44:21.441441,2025-11-01 19:44:21.441441,1
2792,LEAD-GBZ4M3FA,Universal Hair Studios,4505,Suspicious,Dead End,,2025-11-01 19:44:21.622706,2025-11-01 19:44:21.622706,1
2793,LEAD-DXZIDSG2,SAILS UP INVESTMENTS LLC,4209,Inaccurate Info/Duplicate Entry,Dead End,,2025-11-01 19:44:21.713484,2025-11-01 19:44:21.713484,1
2794,LEAD-CMGMUPNQ,Wilson's Heating & Air,1410,Brand New,Qualifying,,2025-11-01 19:44:21.804445,2025-11-01 19:44:21.804445,1
2795,LEAD-2T420VJ2,FLORIDA KEYS CYCLES LLC,4005,Volume Too Low,Dead End,,2025-11-01 19:44:21.895417,2025-11-01 19:44:21.895417,1
2796,LEAD-PBUMWRY5,Commercial Real Estate Council of metro LR,1213,Following Up For Decision,Deal Status,,2025-11-01 19:44:22.168914,2025-11-01 19:44:22.168914,1
2797,LEAD-6AFAY9K4,1 TO 1 PATIENT CARE LLC,4001,Future Follow Up,Not Yet Interested,,2025-11-01 19:44:22.258849,2025-11-01 19:44:22.258849,1
2798,LEAD-QDM6FOBX,Brand Titans,,Buried - Zero Chance For Deal,Dead End,Stripe,2025-11-01 19:44:22.348946,2025-11-01 19:44:22.348946,1
2799,LEAD-16B7SURX,Morris Plumbing,1206,Future Follow Up,Not Yet Interested,,2025-11-01 19:44:22.528356,2025-11-01 19:44:22.528356,1
2800,LEAD-0SWLPVDX,Jewish Congregation of Marco Island,4011,Buried - Zero Chance For Deal,Dead End,,2025-11-01 19:44:22.801557,2025-11-01 19:44:22.801557,1
2801,LEAD-AZ8KJZMJ,Sea Ranch Lakes Beach Club,4602,Buried - No Reason Specified,Dead End,,2025-11-01 19:44:23.262771,2025-11-01 19:44:23.262771,1
2802,LEAD-LW9NRP0V,Island Dreams Decor,4004,Difficult To Reach,Not Yet Interested,,2025-11-01 19:44:23.353126,2025-11-01 19:44:23.353126,1
2803,LEAD-GL91XV15,"MANPOWER GENERAL PROPERTY REPAIRS, LLC",1110,Inaccurate Info/Duplicate Entry,Dead End,,2025-11-01 19:44:23.443575,2025-11-01 19:44:23.443575,1
2804,LEAD-I9KSE1JW,Hot Car Accessories,4507,Buried - Zero Chance For Deal,Dead End,,2025-11-01 19:44:23.533746,2025-11-01 19:44:23.533746,1
2805,LEAD-VO17QDF1,Maggie's Cookies,,Buried - No Reason Specified,Dead End,,2025-11-01 19:44:23.715558,2025-11-01 19:44:23.715558,1
2806,LEAD-0HPOWZEO,APPETITE FOODS LLC,4606,Buried - Zero Chance For Deal,Dead End,,2025-11-01 19:44:23.805964,2025-11-01 19:44:23.805964,1
2807,LEAD-RWVYEJM2,Tampa Bay Area Committee on Foreign Relations Inc,4701,Buried - Zero Chance For Deal,Dead End,,2025-11-01 19:44:23.896225,2025-11-01 19:44:23.896225,1
2808,LEAD-I4JXRRHN,Conway Public Schools,1001,Future Follow Up,Not Yet Interested,,2025-11-01 19:44:24.443385,2025-11-01 19:44:24.443385,1
2809,LEAD-B38AW6TT,SHARKYS GOLF CART REPAIR & RENTAL LLC,4014,Buried - No Reason Specified,Dead End,,2025-11-01 19:44:24.53343,2025-11-01 19:44:24.53343,1
2810,LEAD-JWUH0YGD,Earth Friendly Property Maintenance II LLC,4507,Buried - Zero Chance For Deal,Dead End,,2025-11-01 19:44:24.622641,2025-11-01 19:44:24.622641,1
2899,LEAD-NGCM16DR,Waldamere Corner Cafe,,Went With Competitor,Not Yet Interested,,2025-11-01 19:44:39.430963,2025-11-01 19:44:39.430963,1
216,50110210815,STORM MASTER CONTSTRUCTION,4601,Merchant Is Live,Boarding,Payment Advisors,2025-10-31 06:55:30.546227,2025-11-14 14:37:04.18,1
2811,LEAD-CKP43X8I,DONNA PETERMAN CAMPAIGN,4013,Going Out Of Business,Dead End,,2025-11-01 19:44:24.713221,2025-11-01 19:44:24.713221,1
2812,LEAD-N7HCS828,APES MUNCHIES LLC,1115,Buried - No Reason Specified,Dead End,,2025-11-01 19:44:24.986784,2025-11-01 19:44:24.986784,1
2813,LEAD-T3O2F7QC,Headwaters Provisions,,Submitted Waiting For Approval,Underwriting,,2025-11-01 19:44:25.076654,2025-11-01 19:44:25.076654,1
2814,LEAD-O8G61TXV,Filmshop LLC,4004,Application Sent To Merchant,Deal Status,,2025-11-01 19:44:25.259803,2025-11-01 19:44:25.259803,1
2815,LEAD-X0WA3LFE,"T.T.S. ""The Neighborhood Arborist"" LLC",4507,Went With Competitor,Not Yet Interested,,2025-11-01 19:44:25.351722,2025-11-01 19:44:25.351722,1
2816,LEAD-X4OJRFZD,Lily of the Valley Deliverance Ministries,4220,Volume Too Low,Dead End,,2025-11-01 19:44:25.531854,2025-11-01 19:44:25.531854,1
2817,LEAD-1Y78M9HM,Unknown Salon,,Following Up For Decision,Deal Status,Square,2025-11-01 19:44:25.621492,2025-11-01 19:44:25.621492,1
2818,LEAD-CYORK0KA,Elia's Mexican Grill,1010,Application Sent To Merchant,Deal Status,,2025-11-01 19:44:25.712741,2025-11-01 19:44:25.712741,1
2819,LEAD-TA1M9GM6,"KEYS BOYS, CORP",4001,Proposal Completed,Deal Status,,2025-11-01 19:44:25.802938,2025-11-01 19:44:25.802938,1
2820,LEAD-GLNO34I3,Suroad Automotive Group,,Incompatible Equipment,Merchant Cancelled,Elavon,2025-11-01 19:44:25.893745,2025-11-01 19:44:25.893745,1
2821,LEAD-IVNBLZHH,Classic Lawn Care LLC,1509,Difficult To Reach,Not Yet Interested,,2025-11-01 19:44:26.075669,2025-11-01 19:44:26.075669,1
2900,LEAD-HEQ5PMF1,Stone Specialists,4005,Difficult To Reach,Not Yet Interested,,2025-11-01 19:44:39.522982,2025-11-01 19:44:39.522982,1
2822,LEAD-AV1X3S0B,Food Truck,1403,Buried - No Reason Specified,Dead End,,2025-11-01 19:44:26.258266,2025-11-01 19:44:26.258266,1
2823,LEAD-08I2ND6Z,Richard L Morgan DDS PA,1405,Future Follow Up,Not Yet Interested,,2025-11-01 19:44:26.347698,2025-11-01 19:44:26.347698,1
2824,LEAD-5B2ODCKL,vaca lodge manachment llc,4001,Following Up For Decision,Deal Status,,2025-11-01 19:44:26.438935,2025-11-01 19:44:26.438935,1
2825,LEAD-FI9S2FO7,AR Scholarship Fund INC DBA Legend 1025,1301,Buried - Zero Chance For Deal,Dead End,,2025-11-01 19:44:26.52938,2025-11-01 19:44:26.52938,1
2826,LEAD-KUHR634S,WET WILLY'S WATERSPORTS LLC,4005,Future Follow Up,Not Yet Interested,,2025-11-01 19:44:26.708941,2025-11-01 19:44:26.708941,1
2827,LEAD-MJQ8D897,DJTYWY LLC,4510,Volume Too Low,Dead End,,2025-11-01 19:44:26.803718,2025-11-01 19:44:26.803718,1
2828,LEAD-0W5G50TY,NATURE'S SOLUTIONS LLC,1210,Following Up For Decision,Deal Status,,2025-11-01 19:44:27.169327,2025-11-01 19:44:27.169327,1
2829,LEAD-VKNDE2NP,EAST COAST BOOTING LLC,4621,Buried - No Reason Specified,Dead End,,2025-11-01 19:44:27.351941,2025-11-01 19:44:27.351941,1
2830,LEAD-T3MOX1HO,SHREE DEVRAJ LLC dba HARRY'S LIQUOR,4506,Buried - Zero Chance For Deal,Dead End,,2025-11-01 19:44:27.624009,2025-11-01 19:44:27.624009,1
2831,LEAD-VCYC0XJN,BRET ALAN TILLMAN,4201,Buried - No Reason Specified,Dead End,,2025-11-01 19:44:27.714143,2025-11-01 19:44:27.714143,1
2832,LEAD-OLVSPNML,PARADISE ENGINEERING LLC,4005,Brand New,Qualifying,,2025-11-01 19:44:27.804101,2025-11-01 19:44:27.804101,1
2833,LEAD-W1PYWH45,Blush Beauty Bar,1510,Went With Competitor,Not Yet Interested,,2025-11-01 19:44:27.985652,2025-11-01 19:44:27.985652,1
2834,LEAD-6MAMVK0E,DIVERGENT SPECTRUM INCORPORATED,4239,Buried - Zero Chance For Deal,Dead End,,2025-11-01 19:44:28.356092,2025-11-01 19:44:28.356092,1
2835,LEAD-LAW9UEFK,Pupusas & Antojitos Evelyn LLC,1001,Difficult To Reach,Not Yet Interested,,2025-11-01 19:44:28.629642,2025-11-01 19:44:28.629642,1
2836,LEAD-7G2I336M,RED OAK BUILDERS LLC,1507,Future Follow Up,Not Yet Interested,,2025-11-01 19:44:28.809706,2025-11-01 19:44:28.809706,1
2837,LEAD-GTISPME1,MAGNOLIA SPARKLE DESIGN'S & EVENTS LLC,4239,Volume Too Low,Dead End,,2025-11-01 19:44:28.899842,2025-11-01 19:44:28.899842,1
2838,LEAD-K9P0M8XK,Elite Body Solutions,4205,Went With Competitor,Not Yet Interested,,2025-11-01 19:44:29.446278,2025-11-01 19:44:29.446278,1
2839,LEAD-O87R0EAN,Orfelia Tech Industry LLC,4612,Buried - No Reason Specified,Dead End,,2025-11-01 19:44:29.537393,2025-11-01 19:44:29.537393,1
2840,LEAD-XB8T6OXK,Nacho Mamma,1509,Went With Competitor,Not Yet Interested,,2025-11-01 19:44:29.628734,2025-11-01 19:44:29.628734,1
2841,LEAD-SBQ207SL,"Boutique 1105, LLC",1009,Pricing Too Low,Dead End,,2025-11-01 19:44:29.812604,2025-11-01 19:44:29.812604,1
2842,LEAD-62RLE9PJ,Lonoke Livestock Association,1104,Volume Too Low,Dead End,,2025-11-01 19:44:29.904489,2025-11-01 19:44:29.904489,1
2843,LEAD-5Q44PDPT,IIIPP LLC,4015,Cannot Convert Equipment,Dead End,,2025-11-01 19:44:29.99769,2025-11-01 19:44:29.99769,1
2844,LEAD-PI9FM7L0,Miz Shirley Inc,4018,Went With Competitor,Not Yet Interested,,2025-11-01 19:44:30.090402,2025-11-01 19:44:30.090402,1
2845,LEAD-C6AHY5SZ,Kick-Start Florida Inc,4018,Brand New,Qualifying,,2025-11-01 19:44:30.181295,2025-11-01 19:44:30.181295,1
2846,LEAD-91QLBIXW,useppa island volunteer fire dept,4018,Buried - No Reason Specified,Dead End,,2025-11-01 19:44:30.272204,2025-11-01 19:44:30.272204,1
2847,LEAD-1YWBM49N,Aabco General Contractors. Aabco Home Inspections,4704,Buried - Zero Chance For Deal,Dead End,,2025-11-01 19:44:30.881503,2025-11-01 19:44:30.881503,1
2848,LEAD-ZMUVP1E1,TAPS END OF LIFE LLC,4230,Inaccurate Info/Duplicate Entry,Dead End,,2025-11-01 19:44:30.99062,2025-11-01 19:44:30.99062,1
2849,LEAD-5M1NTEZ7,Pinnacle Building Corp,4715,Application Declined,Underwriting,,2025-11-01 19:44:31.082042,2025-11-01 19:44:31.082042,1
2850,LEAD-2FWHKG95,LIL ABNER II LLC,4614,Buried - No Reason Specified,Dead End,,2025-11-01 19:44:31.189854,2025-11-01 19:44:31.189854,1
2851,LEAD-6CNOPCS3,Eldredge Production LLC,1007,Proposal Completed,Deal Status,,2025-11-01 19:44:31.37583,2025-11-01 19:44:31.37583,1
2852,LEAD-Q4ZNW5GB,SRQ Accounting,4715,Called LVM,Qualifying,,2025-11-01 19:44:31.668135,2025-11-01 19:44:31.668135,1
2853,LEAD-KP3XSD1C,lepanto flower shop,1313,Buried - No Reason Specified,Dead End,,2025-11-01 19:44:31.86026,2025-11-01 19:44:31.86026,1
2854,LEAD-KUYPRVSD,ALVAREZ KEYS LLC,1110,Buried - No Reason Specified,Dead End,,2025-11-01 19:44:31.954232,2025-11-01 19:44:31.954232,1
2855,LEAD-A85NN6CF,ARCHER JANITORIAL AND PAPER SUPPLIES,4013,Went With Competitor,Not Yet Interested,,2025-11-01 19:44:32.045347,2025-11-01 19:44:32.045347,1
2856,LEAD-XDB5R47I,Shreeram 2024 LLC,4227,Went With Competitor,Not Yet Interested,,2025-11-01 19:44:32.520126,2025-11-01 19:44:32.520126,1
2857,LEAD-YRDFN17I,FLETCHERS COOLING AND HEATING LLC,4220,Difficult To Reach,Not Yet Interested,,2025-11-01 19:44:32.611732,2025-11-01 19:44:32.611732,1
2858,LEAD-BMA2WBO2,LIL MISS BOUTIQUE LLC,4212,Volume Too Low,Dead End,,2025-11-01 19:44:32.703782,2025-11-01 19:44:32.703782,1
2859,LEAD-M2ZLKC2F,Copper Tap Grille LLC,4230,Future Follow Up,Not Yet Interested,Clover/m?,2025-11-01 19:44:32.79643,2025-11-01 19:44:32.79643,1
2860,LEAD-WT8HB551,TATE QUARTERBACK CLUB INC,4403,Volume Too Low,Dead End,,2025-11-01 19:44:33.004765,2025-11-01 19:44:33.004765,1
2861,LEAD-2KGZ4U8N,United Communications Corp,1210,Application Sent To Merchant,Deal Status,,2025-11-01 19:44:33.096067,2025-11-01 19:44:33.096067,1
2862,LEAD-AJBRPVVM,Maes Home Cooking,1316,Buried - No Reason Specified,Dead End,,2025-11-01 19:44:33.194071,2025-11-01 19:44:33.194071,1
2901,LEAD-9IH1ZZ8O,Knapp Poultry Supply,,Buried - No Reason Specified,Dead End,,2025-11-01 19:44:39.804354,2025-11-01 19:44:39.804354,1
2863,LEAD-I01LSZGM,Wkoz Enterprises,1502,Future Follow Up,Not Yet Interested,,2025-11-01 19:44:33.299438,2025-11-01 19:44:33.299438,1
2864,LEAD-QMCKFDQW,Hernandez Painting,4302,Buried - No Reason Specified,Dead End,none,2025-11-01 19:44:33.489635,2025-11-01 19:44:33.489635,1
2865,LEAD-YZF5OYK5,CLUB DUCK KEY INC,4005,Volume Too Low,Dead End,,2025-11-01 19:44:33.774726,2025-11-01 19:44:33.774726,1
2866,LEAD-QP0ZBGY1,Brown Advice Inc,4701,Buried - No Reason Specified,Dead End,,2025-11-01 19:44:33.865722,2025-11-01 19:44:33.865722,1
2867,LEAD-ABLM5M5G,Crepe's Your Way Inc,4701,Take Me Off Your List,Not Yet Interested,,2025-11-01 19:44:33.957613,2025-11-01 19:44:33.957613,1
